beta,gamma
0.2460541280605734,4.497564103715458
0.21525306851215353,5.2298525490212295
0.2261070846658963,5.03836782340205
0.23961160408100163,4.662616147087743
0.26242150351378224,4.281829326469106
0.2314859916080244,4.692145047955869
0.22501662510753512,4.999783601809274
0.2342480348567127,4.771013171669666
0.20757013388767814,5.522721049830858
0.23895575842363243,4.664539538639304
0.23188520930034154,4.865158738717938
0.21010355649294168,5.427208751767999
0.19357652517949808,5.851122475848588
0.22306569210100788,5.027737555924498
0.22376799438506323,5.052698135069727
0.2406505135506228,4.6827300937794805
0.22161402783055095,4.989380978987646
0.21159394083842287,5.344067088170889
0.2384592695253279,4.731102124501358
0.258629083465693,4.278899777604614
0.23783990999374272,4.711814255866827
0.21417950796057647,5.24219245856019
0.21282266046701204,5.245701333011267
0.22348262453109788,4.9724282893814316
0.2242445000643345,5.041286674852691
0.2410142077908689,4.68466266314416
0.23254678222565678,4.801591577611618
0.24568329432975822,4.518688193596869
0.20757980998784975,5.423469902238562
0.20274200661883576,5.594962157015934
0.2154470721590826,5.237364388558293
0.2603946323750022,4.188232271239355
0.2569035690059258,4.293365757820059
0.23873541439992643,4.75499610969004
0.23427483537984328,4.797356585400363
0.24328790076768353,4.608845475341952
0.22518251332067368,4.9656127061586
0.22838974315605418,4.872884713174552
0.204892905378627,5.482156401868407
0.24915406392856523,4.537595623805241
0.2255313852022526,5.008566572547371
0.2649866935102729,4.172189570187583
0.23583790650297165,4.736520029040938
0.2183327404638255,5.15979133971561
0.2609032613721514,4.260571824993569
0.2277324542236832,4.951815789176777
0.23849526860448367,4.7479233409968415
0.23728809833391723,4.676286316973798
0.21985281807207105,5.15500125978591
0.206370442013406,5.363856465917362
0.2250662652650027,4.953877762018291
0.2221713895555717,4.983587007251169
0.21384640755377612,5.150266409896347
0.2215446318049822,5.109579975365193
0.24777982024060377,4.532206766446849
0.241041924018739,4.690506150965567
0.23514085764774617,4.815788207001379
0.24033016042598923,4.622032480555965
0.26064685533349086,4.298749264100637
0.2534026106591144,4.3532748557217005
0.23640084425829425,4.708022559852749
0.256522402735194,4.352371246784856
0.23473241308054163,4.832257604918684
0.2520308228586058,4.4022278310814995
0.21493734077846252,5.253842232990305
0.23491554675155177,4.870218793069753
0.24280247236221617,4.561616917135391
0.21883009675180562,5.20749001431033
0.2344818786037682,4.818027591695702
0.22272939946265746,5.037490881634134
0.21867508034532976,5.162088043966486
0.23992869868423597,4.55483852841993
0.226665204550778,4.993863371827383
0.22810785311532253,4.917844065185292
0.1999673299880278,5.706590456370389
0.2114006473084512,5.388419758721484
0.22854561451722147,4.883292530592174
0.24129335276067443,4.64991097231455
0.2314066218785288,4.848896589431601
0.22501788636448952,5.056912109112185
0.23983775299254442,4.6585561901045525
0.2493039419115654,4.480890912630251
0.23241814511357073,4.803417104410105
0.22542685163361065,4.990748745481458
0.225954323304185,5.026325474747399
0.2389934963274816,4.650030624500326
0.2285535168309741,4.791590538058919
0.22925667145966905,4.780454641098545
0.24650328084874756,4.518778317335284
0.2314971417720139,4.762724194483544
0.21804679927931253,5.145113182087248
0.22247907744893475,5.064108187387197
0.2231480808630979,5.0450308521843565
0.2100500082897311,5.427940718608666
0.2536158543264461,4.355878107220012
0.2411886029015505,4.576435059567849
0.22148283466917656,5.047219969219514
0.26287349041875463,4.186687330264397
0.23625035059030058,4.742935517134913
0.23544287888887178,4.810494103714623
0.2328717709041661,4.788048831218137
0.23834806619002546,4.687817305709777
0.21865987816233923,5.197834417543074
0.24500681018514495,4.590738094740056
0.21092587671976437,5.424219671833389
0.2552538982095553,4.454310068916186
0.21726171569781877,5.167340147165549
0.22569747968379747,4.9569639110038
0.2658487808440473,4.190348950704533
0.23693456554896003,4.772135324252226
0.2292814129375193,4.908455896256599
0.2695826404844071,4.1601377244105775
0.23610532724665304,4.79973704331731
0.2128676906636293,5.416851146660683
0.2382231389865596,4.655482109330401
0.22629192168983153,5.042503054586445
0.2118488684911372,5.370757687559529
0.24105109501127753,4.594738946087494
0.2292814129375193,4.908455896256599
0.20475194072149136,5.512679787012027
0.22608299672337007,4.99701169663849
0.20237523412538816,5.583041855778302
0.23116183701928908,4.8717818339147465
0.23013868101390417,4.786475138858973
0.2207394108746416,5.1368789434340485
0.2302120639419925,4.971451741585472
0.21776475874138743,5.078486686479513
0.21159394083842287,5.344067088170889
0.22363185830222534,5.042626983322373
0.27253192825611017,4.079070979228356
0.20697710553819318,5.498081189069331
0.22767572986565837,4.942651851863331
0.23007119269491982,4.90930365938099
0.21106450578011227,5.303746955343521
0.2231238956643513,5.0633599982306166
0.2363646951903135,4.725731535486316
0.25427899146097066,4.307644129646253
0.2412022313741036,4.616915492368544
0.23395199598304034,4.7628389960478055
0.23884770021444904,4.740326954892269
0.2254705669666341,4.986277708056881
0.227958687802061,4.909757938189482
0.23469479287087852,4.705926876476593
0.20555666745644718,5.583593753084252
0.26138066285908906,4.231842255999462
0.22376799438506323,5.052698135069727
0.28277392682527414,3.8813559718634223
0.22948015653103937,4.828594101999648
0.22428852311667655,4.945614353782191
0.23981485300623992,4.66066353649058
0.20411591017579156,5.615914073488603
0.23159468872440733,4.86400671468495
0.23343885556835728,4.855133521974816
0.23899670428947634,4.689168234349715
0.23541859829649475,4.763080755495221
0.26529634377124905,4.16389782486617
0.20148949471286157,5.622541764232492
0.22407896197037258,4.986813322962732
0.2066737090799561,5.571193414904141
0.24559884435980134,4.66797734133977
0.2338327212153838,4.762048794835143
0.24094574309604352,4.67861841166343
0.23165021383358642,4.817258436149896
0.25002418114442915,4.411242337502677
0.23565392316225905,4.771837645786717
0.19054268271065414,5.91441412174143
0.23640084425829425,4.708022559852749
0.23953374387070986,4.763342877081449
0.23277850620545848,4.866047300031409
0.23138807373950718,4.886637187452751
0.2484357505755609,4.412141137668286
0.21425298558445585,5.292311470534628
0.2499614929282805,4.425286339962609
0.22960167215695365,4.909371559915489
0.22221962542813375,5.184906067217813
0.2423420925354419,4.5702120913529445
0.24602739484059533,4.598091467838698
0.22027847445724014,5.140213203129193
0.23950099660247806,4.666901150609992
0.2432945002134049,4.554293256669048
0.23976675158609595,4.637385636369357
0.2368615182484563,4.760441734254202
0.25093796158541576,4.495067798058686
0.23826966666939187,4.645259685831471
0.23061094902942383,4.881683126854501
0.22959583446706483,4.869909464097683
0.2410139156947202,4.676178725743392
0.22127554821567946,5.096638430006492
0.22923720527140556,4.897895730002307
0.22131536327795226,5.126822364137398
0.21906947542430316,5.142007006119556
0.22549516338376924,4.992587551089805
0.2543793159244472,4.3282874872860315
0.22934141468096247,4.907122610154745
0.24890926285572165,4.5487930314213205
0.21894883096210543,5.146941321365623
0.24217053770767558,4.571522174222314
0.2491680475314298,4.38167915479579
0.24088435411348613,4.625996810133641
0.23320039794782552,4.816765569691242
0.2721456128092478,4.101256162553097
0.19805860969270078,5.70208036042737
0.24523971161789013,4.493379884777135
0.2426504370245141,4.647953138043098
0.23540326983232515,4.702311257743798
0.2366495059339435,4.651594035455133
0.21950069258884541,5.1235427633176185
0.23079673490586936,4.795907534327853
0.22933434327705693,4.974929974165784
0.21030090433773085,5.413005599933167
0.20889485968455587,5.451642081133014
0.25947358135791876,4.272070881458328
0.22889724258377486,4.843361940352566
0.2277825422119901,5.005371905333706
0.22848562703404438,4.868052667532409
0.2409773633111847,4.661571469423225
0.2328792982174067,4.7734881873924815
0.222514538663925,4.978894799725702
0.2483346703036258,4.501541677866588
0.24041831382461729,4.733227198055327
0.22845742525076626,4.943520172334254
0.21641520805354772,5.232154230358414
0.21702146482497994,5.204533800364093
0.23258504652377374,4.88346210004596
0.24481205867468409,4.662460720790359
0.2022242533968103,5.50332851992719
0.23500216924758535,4.733560655415164
0.22399683004750007,5.03309843627099
0.23381834675113325,4.748750137335634
0.23417028017691452,4.752383710361095
0.22143703121321817,4.974170832068407
0.2406813657246958,4.5623516084897915
0.2490756661610185,4.440973871287527
0.23805446712854286,4.684164896613361
0.1997301327759727,5.636761550111596
0.23563829205190479,4.793678004622741
0.20191130876607882,5.497465554356526
0.24614658436662076,4.468706802497235
0.23161180442504373,4.825454179539149
0.2321943739862329,4.7697905135456855
0.22756658720280915,4.935248646574395
0.23491554675155177,4.870218793069753
0.22863781815299652,4.885274695079504
0.2134855653442069,5.306210989073702
0.24265570595289537,4.6717790275092765
0.2657834043053456,4.198651576265536
0.2221509431266179,5.029661354549789
0.2617071417084345,4.236484633639534
0.24674964989073084,4.450254529952946
0.26390679683191265,4.205766026026527
0.22984797227388098,4.886363718784716
0.2384592695253279,4.731102124501358
0.24601355164279187,4.526664652003697
0.22272939946265746,5.037490881634134
0.2290858195459859,4.949209204419318
0.21047111794209275,5.4236338029255835
0.2527635464521146,4.406037500281056
0.22922396257583577,4.902859237239144
0.24350485163078486,4.551723503783127
0.22638462397501624,5.0804838790139275
0.21641827407588307,5.162296682834255
0.22663844834530542,5.015358804531096
0.22166701553937856,5.105117005287938
0.24538427217107142,4.571937649031914
0.21986032535271693,5.1532782427141255
0.23632319049698988,4.683415968180722
0.2510019497693742,4.419712385010192
0.2186988505163852,5.156618448418767
0.24081266314233585,4.724476045306483
0.2102985423228498,5.48449369525389
0.25702113230184825,4.375830693767383
0.2617514998566138,4.26873169653588
0.24298546167890883,4.5822095511761916
0.2072229084331615,5.50204781627045
0.2091714042434113,5.484505004390913
0.22928309093937815,4.927300656115466
0.23834134124683126,4.688183853947164
0.245300214871141,4.569897805847877
0.25593206153721926,4.3526644397617975
0.21904857239824482,5.145427092861453
0.2357610729309881,4.70945046969621
0.24004741636042543,4.6944420995998355
0.2361759359270548,4.680415287060192
0.22699886473591543,4.884286153579109
0.22827793716446487,4.886408077490287
0.24042297091604806,4.594381588862116
0.2370292374728588,4.690628115131813
0.21784295692292327,5.086623084972874
0.22759520653510934,4.979000802563853
0.2321943739862329,4.7697905135456855
0.21914802570438202,5.127150030372498
0.22381347172227103,4.982148607110031
0.21349588221608193,5.305661883029347
0.28277392682527414,3.8813559718634223
0.21425648096277564,5.233230262254908
0.21686855954143108,5.1580758370202755
0.210610971119767,5.388736472830503
0.24606334985558867,4.490766002308484
0.2156326312394083,5.208287054055901
0.24340733809235882,4.596609863744603
0.22266154764698287,5.126467293226818
0.2281349256943069,4.9264930371049
0.21901914766899314,5.101258967687613
0.19504489810376963,5.797958792551029
0.2368363842772276,4.751000866012236
0.2632957722093364,4.222602131165075
0.22161402783055095,4.989380978987646
0.24977867532672188,4.471920098411727
0.2497354966501282,4.3085863367833594
0.22759520653510934,4.979000802563853
0.258889160848672,4.345721926868961
0.2429880973033674,4.577308822993743
0.22143756119632677,5.07417981281439
0.22334091737013753,4.99672550436584
0.22691411420326255,5.025026782387013
0.24111860410571878,4.6097266875665825
0.20558068672265847,5.48546470806856
0.23585577704577887,4.794085842407096
0.2628928119322102,4.206392300277015
0.2319450521227016,4.838559585354708
0.23159468872440733,4.86400671468495
0.21637619102685246,5.27512225150739
0.2345569806396103,4.870775156983792
0.20552948273548574,5.523086814259382
0.23821719049512838,4.714565626125992
0.23947762319347699,4.628010551261504
0.26365568496356934,4.227343094514247
0.2213472068261035,4.983870443942082
0.2328717709041661,4.788048831218137
0.2509463880319506,4.494285603434912
0.22046131381455827,5.1365164259130935
0.2283081714963435,4.908915564040279
0.23121604436276244,4.910249982603905
0.24732596187225164,4.510809110095814
0.23344522809698637,4.811971829967211
0.26529634377124905,4.16389782486617
0.20470369034906438,5.478358220938576
0.22337058030356197,5.096927698373883
0.22303330826554488,5.081392769361582
0.21315525894888576,5.377659319026224
0.21146937556780274,5.420569714926027
0.2334295274824691,4.816329029649221
0.2242275518368036,5.064858281807956
0.2190936940438914,5.112865649849867
0.23197940060973873,4.885304564806428
0.23166831839168403,4.816832839069789
0.22150465135688546,5.119227794443285
0.22497552092058679,4.9834525834559535
0.22274507428836615,5.1104760523199895
0.2670346774250859,4.129695930512552
0.22339321472350432,5.074195869312621
0.22222889711197305,5.094571949345662
0.23059703898406023,4.8659052909070395
0.21346517552156674,5.115068135335366
0.25859176066318873,4.31753687337998
0.24277558957377582,4.634301369194881
0.22391033513248232,4.950600048340111
0.2227982633905044,4.992448476373687
0.2708394294264227,4.11440153194528
0.2394268582228881,4.7062501942882555
0.22666020272509466,4.912866785251462
0.2296224625899968,4.830002837937946
0.24850601887139284,4.463493434966215
0.21020491899715976,5.242678822110322
0.21641520805354772,5.232154230358414
0.2288472959997933,4.907699466487227
0.22044242188005958,5.042682997229353
0.23425650512622834,4.788863649633573
0.24352832443536995,4.576669193824954
0.2531594274409104,4.391162686145579
0.208221335551163,5.476716875255838
0.21339960596321547,5.339848776096538
0.22338366628351222,5.070975347197289
0.20945581012090203,5.478987118023309
0.21417950796057647,5.24219245856019
0.22539098198641672,5.003310360209634
0.21169424397940304,5.3741162307038275
0.24673775573404286,4.537339808655494
0.2201648392006752,5.1388425814989676
0.23061146932355825,4.804706755197455
0.20366065914812848,5.449461051053717
0.23626593350407407,4.739396723369327
0.2345569806396103,4.870775156983792
0.24295532055560418,4.535574474416956
0.2593436519884762,4.2624959771442885
0.22776770390537698,4.875681890014978
0.2508317767180077,4.488234916674368
0.21515589768339835,5.22369046500555
0.2307479779257531,4.822659211143165
0.24287458197221887,4.6921729427946435
0.25854440964335806,4.350113629207389
0.206370442013406,5.363856465917362
0.22256190702671869,5.152186502253446
0.24797235982212432,4.578072695937532
0.22376860811810556,5.03019368509975
0.23469306792028347,4.745875021861019
0.22179741962895114,5.006782764602388
0.2314066218785288,4.848896589431601
0.2276898287039782,4.909324576380757
0.2258881109342662,4.984499477739755
0.25960325434135195,4.229086869589689
0.23473241308054163,4.832257604918684
0.22120750302772713,5.056722287501862
0.24143898889127866,4.549145513883538
0.20959060587431408,5.330904973439368
0.2258381830724899,4.893618745304032
0.2521986940206808,4.429398721783913
0.23421740879484454,4.789193281427841
0.20849264594224498,5.419864074546529
0.20368193233230136,5.581257367849497
0.2537618076870754,4.46213585707628
0.23783990999374272,4.711814255866827
0.21449168979147007,5.191435400182777
0.21143298592861154,5.4631703559498535
0.21674912759777853,5.262946659031454
0.21145510283969984,5.441884687224216
0.21238268116068845,5.364300852470073
0.21582160618446927,5.1982702868765935
0.23625035059030058,4.742935517134913
0.20483543444803898,5.534548071056269
0.21656412370358824,5.214975249067418
0.2493806587475989,4.516362867602395
0.21883009675180562,5.20749001431033
0.21614336211921603,5.178559056982257
0.21607046409932334,5.1896275108439545
0.22345325852313302,5.092616736484871
0.2276898287039782,4.909324576380757
0.24260769733761528,4.589477518305971
0.23798474183008927,4.71808759634583
0.2126156324630177,5.410232861581522
0.224877953219721,4.92765005926061
0.2597750469307196,4.306033480803846
0.22213522965581464,5.16927490044612
0.23807110812245225,4.772984788105403
0.213906400627472,5.258507289083783
0.2314315323914898,4.891887371613712
0.25434416638774476,4.362441817354533
0.21924070920880417,5.105184187335426
0.2308064452322674,4.8407596687169985
0.22795683754075718,4.828839794864396
0.22534663787099524,5.071796704250994
0.20323044383647654,5.477593855719346
0.23254777940112842,4.904823390733941
0.2091714042434113,5.484505004390913
0.2342480348567127,4.771013171669666
0.24346391715515414,4.5785316402578955
0.25711035064811905,4.313292838048498
0.23847661293749967,4.748787225160931
0.23227726832979148,4.83386555976126
0.2535321176482892,4.423112704263277
0.22953930830400324,4.889737415154622
0.24236202882871952,4.599463528174852
0.2075077368741175,5.423301181571076
0.23640084425829425,4.708022559852749
0.24718179115350558,4.401419272942606
0.21864243786469928,5.108473699629868
0.2559550104022227,4.376451585021898
0.23864903159875564,4.689484070012332
0.22429431185120402,5.029200063252039
0.23258504652377374,4.88346210004596
0.23588667062376553,4.700329766218028
0.2275422445488822,5.106351454853589
0.22922396257583577,4.902859237239144
0.22647519080626047,5.062777634805287
0.2419101776872104,4.675446006346448
0.22327853559369454,5.028567587113703
0.2382065112742584,4.735223860286146
0.2276760138942398,4.9772048995953755
0.23657561142204067,4.727975921215472
0.2541428728560228,4.38941482669653
0.20522676555689426,5.586197026300802
0.26211449997966374,4.221307729961582
0.23768611593950104,4.670839319683801
0.24557330284293172,4.5367852053602435
0.22872906322344158,4.971994671120228
0.244032015590986,4.555860923194328
0.21003028209107777,5.329403443687044
0.247738813980771,4.413425322884258
0.22942488396195734,4.9328132332495
0.24075747194642863,4.647097997077978
0.22161402783055095,4.989380978987646
0.23635166901875565,4.868110265783491
0.23150554314135519,4.7947557057874315
0.23452334854958373,4.721186458368621
0.2357610729309881,4.70945046969621
0.2522266657649796,4.364238725046455
0.22113372212140678,5.073681750876868
0.2427430121078711,4.5536951775574535
0.2523710510760781,4.300053238355029
0.2246050605717823,4.943270653451851
0.22266905645659174,5.061999183382555
0.21894883096210543,5.146941321365623
0.24903017036558253,4.398039850274229
0.24226181678842915,4.5623683540740245
0.23567760647828317,4.766351528275335
0.24745084573183793,4.567114395942614
0.23261468113475037,4.78389634910736
0.22744505419728273,4.972739317126918
0.240457287412168,4.640713115446691
0.21607046409932334,5.1896275108439545
0.2556434623478576,4.334824731579663
0.2406201991660085,4.679787669801199
0.2242950194335725,4.9703356015432325
0.22617989546544778,4.945415996872169
0.23741029631071237,4.692048084978893
0.24382855273426815,4.601574757926461
0.2584181301332347,4.353655482794481
0.22628649132424972,5.02669293682531
0.24042297091604806,4.594381588862116
0.21696217654825387,5.197421200094543
0.221794332188598,5.124329003759126
0.2182588758082557,5.251368541918108
0.2163493271272584,5.164322245863278
0.22143756119632677,5.07417981281439
0.2094298080513996,5.433274595575647
0.24260769733761528,4.589477518305971
0.23107350017574027,4.927792225365805
0.23090213644241359,4.953379499413688
0.2499614929282805,4.425286339962609
0.22764001131771078,4.982173945993661
0.21238268116068845,5.364300852470073
0.2193654375649168,5.1643269504442
0.2429614652279799,4.664399483653663
0.24394066125637476,4.502645443048567
0.2127953337474453,5.271067098943063
0.24998798281080953,4.438372156802897
0.23676034469543283,4.727282822913566
0.2629287366008764,4.188843137724572
0.19775941113416107,5.708341946924541
0.23354040999561254,4.764339376879016
0.23951898804916344,4.6588464720167435
0.21504050100403477,5.248492351271278
0.2332656916634544,4.753715609943155
0.2183876770556743,5.127285523123849
0.24519179410837688,4.609577607797176
0.21481451738284604,5.298306090067659
0.23377616804762094,4.861291645637376
0.21088442052117784,5.414452789309931
0.2463421935614154,4.60067468652132
0.21462001272349873,5.216502966588617
0.20889485968455587,5.451642081133014
0.2392728075426406,4.587450324039903
0.22925667145966905,4.780454641098545
0.2662850010753774,4.145242584368752
0.22969275083607754,4.948746116599508
0.21228883768173074,5.28481266435579
0.2319458384177139,4.8962808386801715
0.2258034829650476,4.9752009200718605
0.22026411215343916,5.1157003963221515
0.2527827796504001,4.448749528340299
0.23155203164636648,4.930812908482465
0.2250253540964682,5.00309280307013
0.25719165238679387,4.327632434228275
0.22073640049088103,5.2103087041034595
0.22790720885339574,4.9432169857915245
0.22657759180280723,4.944921658902602
0.21671616361101873,5.251406223490471
0.27104665512130255,4.09182851117103
0.2504548522346941,4.434346582253084
0.22480381131350716,5.11500205761371
0.22856076799972666,4.911253872488003
0.22513657477000817,5.053921054267472
0.2392913772699476,4.696970131658629
0.22403715133056587,5.047094585241511
0.22337058030356197,5.096927698373883
0.23847903779012572,4.667484737044602
0.2152209753933465,5.254242303089878
0.24875549523741017,4.47576397667428
0.20663936591799162,5.479564154668974
0.2201648392006752,5.1388425814989676
0.23162095314380163,4.828706360846448
0.223065738507058,5.066799347306434
0.22601130354183288,5.035073669958308
0.24400988966520687,4.536529830424596
0.20470369034906438,5.478358220938576
0.24319054427127618,4.516123971023182
0.24771626743875425,4.545907154850076
0.22447498688044815,5.0194361579910485
0.23255637496288098,4.8545258313196715
0.22952026696957847,4.795780999045869
0.24159369345626244,4.662912242840064
0.21730059178008376,5.185526777484517
0.20849264594224498,5.419864074546529
0.22767572986565837,4.942651851863331
0.2530507506589804,4.43568157388851
0.2381029403372051,4.706279852942917
0.2548791093844801,4.391208228631864
0.2601680549219814,4.34317210941092
0.2381048141060887,4.675846851204697
0.23604602319656118,4.730054190576372
0.2152482376547423,5.240384637909189
0.25582189773646885,4.39305297725873
0.24571242105405877,4.503299573022881
0.22821380520007434,4.983230823887407
0.2228982463928986,5.104970380190183
0.25563034998658535,4.295428546678934
0.23783990999374272,4.711814255866827
0.2495892279246395,4.461970476915099
0.2520529400180889,4.455531667619606
0.23820641632663567,4.742500418646223
0.2324934513844579,4.813317143929668
0.23473867918862518,4.768830216989066
0.2488459788309391,4.579254112922451
0.2289644106795434,4.908508698103243
0.23031777337057205,4.94216635158623
0.22798507066102325,4.942305069088775
0.20393167265088077,5.501087475587575
0.22021138168760793,5.131561292868131
0.2255148048223615,5.037154053980683
0.22209944692962683,5.071915080676586
0.2541375191605018,4.335091767730219
0.28999847132818546,3.8142916048381106
0.2632789051475388,4.188275326869442
0.22847031759120764,4.875403035265161
0.2054387908308051,5.463468606478039
0.22752187583371453,4.983813385211251
0.2171391462347393,5.261882564246864
0.22065081816250792,5.18570652363171
0.2163068936042449,5.289855310540414
0.2630222065737428,4.173009934968853
0.2562087241785841,4.396736342923777
0.23834134124683126,4.688183853947164
0.23693456554896003,4.772135324252226
0.25298873632193114,4.438195998075865
0.25195968193421114,4.425871213784296
0.2371667815597692,4.761537320717157
0.2426504370245141,4.647953138043098
0.21845861424933785,5.186979811643074
0.2242950194335725,4.9703356015432325
0.22819299782827188,4.861324512216308
0.22387560643450116,5.030158808699767
0.20196105666711317,5.564123037751806
0.2662850010753774,4.145242584368752
0.20470369034906438,5.478358220938576
0.22160547311023024,5.176279297170163
0.247738813980771,4.413425322884258
0.24013482138811795,4.605805537858995
0.2318441536816937,4.7946537039856665
0.24146929761428854,4.591404089604229
0.2609132700730315,4.2781639143366945
0.24045966022440002,4.64229876812129
0.2209397055918413,5.195160337653012
0.2294480607928066,4.874514671457428
0.2560282475996435,4.3674148610771555
0.206278937045479,5.438043259049242
0.24151132003730205,4.6814743985629095
0.24377689606540753,4.528377653154742
0.19912437469399388,5.7323298146418535
0.23808457844986505,4.694841389325559
0.2565882088534207,4.297773237800365
0.24402500016160392,4.534091827848026
0.2424850662162933,4.535823970825962
0.24449327301053042,4.549946059298622
0.23180052854667363,4.810597112838636
0.24589478677398752,4.5234504897403705
0.22960167215695365,4.909371559915489
0.22938511611143345,4.835818122055812
0.24594717598810556,4.563636410202187
0.26719443576836954,4.081337405327342
0.2105423403495608,5.39356608601829
0.2345569806396103,4.870775156983792
0.22388894220248132,5.082640998787472
0.2204711310719516,5.204336313993933
0.21276264049584723,5.357215909384822
0.2466774336992455,4.450728174429185
0.23344522809698637,4.811971829967211
0.2538011743713385,4.391455698197978
0.22919365467080613,4.9181895126008115
0.2290329338880947,4.8429784052144385
0.23150726210438105,4.8195344699573095
0.26624946182656645,4.128611557271656
0.2118074936643232,5.3445531765892325
0.28578950333191255,3.86902188810237
0.209538697274579,5.4261774948568915
0.23410976613064438,4.772139924317181
0.23473134480729219,4.814484583355513
0.21730059178008376,5.185526777484517
0.24147013352420535,4.585446122863068
0.2378972546555129,4.771475943951297
0.2061697542488485,5.555142879819814
0.21614336211921603,5.178559056982257
0.26414569136103583,4.21762442987183
0.25442754693342234,4.399640978095732
0.2546452657887644,4.389155211317807
0.24601355164279187,4.526664652003697
0.24140466268238125,4.695071475094584
0.22645387239953568,5.007679988791454
0.2407708395668832,4.718077260766196
0.2171391462347393,5.261882564246864
0.2078612999063344,5.370112242418758
0.24232321268988682,4.598303422277878
0.2460541280605734,4.497564103715458
0.26587909641076257,4.217159823798583
0.23121604436276244,4.910249982603905
0.25947358135791876,4.272070881458328
0.22338366628351222,5.070975347197289
0.2195118530880198,5.215622987672051
0.2345826181197888,4.71062157431066
0.2099474434714142,5.400469449541422
0.2407258894745177,4.7043751046615805
0.21765573919275616,5.237604321374353
0.2439019492948637,4.616458945291159
0.21683195691391,5.185007133237651
0.21641520805354772,5.232154230358414
0.24679030502471302,4.509334707550841
0.21622262926271554,5.245593551084283
0.25802151339585216,4.322455664508018
0.21279768756969153,5.265915747831643
0.2552538982095553,4.454310068916186
0.2338327212153838,4.762048794835143
0.2231238956643513,5.0633599982306166
0.2250822497789608,5.049983393224892
0.23795859529936808,4.755284259770129
0.21916371183139097,5.1758970152173776
0.25784524901088834,4.351131619852808
0.23735898496018043,4.697633749774872
0.25616055140818983,4.366416941402734
0.22688258747313478,5.084885570610074
0.24921154857344374,4.498318485425291
0.23482352842868778,4.790905737426047
0.22139544687172635,5.11750945180462
0.23150794219167603,4.780331657595398
0.22538983123300319,4.913663035048396
0.2406201991660085,4.679787669801199
0.23337815526883396,4.850381133541225
0.2183876770556743,5.127285523123849
0.23161180442504373,4.825454179539149
0.20954225927603912,5.359516553092341
0.22838974315605418,4.872884713174552
0.25796449485264233,4.232316928791957
0.22363185830222534,5.042626983322373
0.24078426712584794,4.719788007405675
0.23926143509800912,4.683873562717809
0.22510703027486278,4.901234034750409
0.2126156324630177,5.410232861581522
0.2584201452590345,4.256583870796653
0.22984797227388098,4.886363718784716
0.2284420363410805,4.862057584968192
0.24010363488042713,4.670392220336477
0.22538983123300319,4.913663035048396
0.24328182014958502,4.543305244013213
0.2288719276571206,4.968910746001293
0.2526699764804001,4.476509030932349
0.2382231389865596,4.655482109330401
0.21313059313516958,5.292422831435079
0.21633406790091486,5.167886789690606
0.2378322313991578,4.732646042939827
0.23729990245023277,4.664880796942942
0.22143756119632677,5.07417981281439
0.24252781414151944,4.567161390987522
0.23782767705240815,4.7386452501535725
0.22396673324501867,5.073731435799674
0.27008073363212676,4.101199613611793
0.2289351836045998,4.8893145830994715
0.2312379894236251,4.895976091666888
0.22185830851665145,5.09005390121594
0.23307708717303735,4.860258202429293
0.21791607856736206,5.199546849724108
0.2229065408558457,4.952415991164176
0.24332173708447039,4.693841676575225
0.25097238639995806,4.481045887520628
0.2332313577999866,4.854783320047668
0.2411155002350038,4.623949886911023
0.24235732234025517,4.6050943371114545
0.23827906835175072,4.741447034341017
0.23430173930067524,4.859408427441056
0.23415904133833262,4.826176013745806
0.2250253540964682,5.00309280307013
0.2270820610464703,4.92371191786643
0.22137176334306322,5.067139015404956
0.23768534110146208,4.742502129112427
0.229414749115172,4.782422525630691
0.22305122705169875,4.981818776056914
0.23254678222565678,4.801591577611618
0.21906947542430316,5.142007006119556
0.256176897617512,4.370769337413209
0.23981485300623992,4.66066353649058
0.2251664435383613,4.878922515257724
0.2209397055918413,5.195160337653012
0.23210587486645134,4.851944165674049
0.22820644265767015,4.942757042040031
0.2260279327147537,5.066208635197457
0.2163068936042449,5.289855310540414
0.24984311984041102,4.4651355775366435
0.21375111343229702,5.288742367045762
0.23734399256420693,4.693078063759124
0.2295173214741949,4.964711469408897
0.2298327449944206,4.871999139531152
0.22478252819450137,4.899380880482092
0.21723837780070243,5.155836798758571
0.24194227622295103,4.70166470025757
0.258089775367153,4.348900994648346
0.2506901938799803,4.447769382032356
0.22436948994531433,5.024728032338544
0.21484231368014337,5.244027397708995
0.2114006473084512,5.388419758721484
0.21748412600855324,5.151363469902479
0.22671794071229975,4.918977789392836
0.22289580885731175,5.057101658559553
0.21798650482395857,5.228581459206999
0.2283362677713797,4.910618905006357
0.2412022313741036,4.616915492368544
0.21132513791940857,5.362971026678695
0.2462940845309359,4.576427249023293
0.23940449416013826,4.662801546799243
0.24010363488042713,4.670392220336477
0.24772052027026706,4.4535874078134885
0.22302893675611604,5.0326473333141
0.22163222433947155,5.05849386664229
0.2224536550596914,5.0942568436382265
0.23364876020325914,4.782984081470058
0.2503494530636351,4.473879356128638
0.2781666856834402,4.020791574335782
0.2276760138942398,4.9772048995953755
0.2312422297650504,4.808049441878332
0.24624598578075088,4.486271801799399
0.2473834422514576,4.503428269994043
0.23772145735191985,4.760669261292125
0.24287458197221887,4.6921729427946435
