,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
43,308.0,0.214,0.01901957990552787,500.0,1.0,0.98,0.005692440278308183,500.0,1.0
44,315.0,0.174,0.017558762319163066,500.0,1.0,0.986,0.005074586379670082,500.0,1.0
45,322.0,0.134,0.01604024090072948,500.0,1.0,0.982,0.004543874970159564,500.0,1.0
46,329.0,0.11,0.01444155617897611,500.0,1.0,0.992,0.0040034531181437055,500.0,1.0
47,336.0,0.09,0.012906320240228818,500.0,1.0,1.0,0.003561493685848166,500.0,1.0
48,343.0,0.082,0.011427775944879549,500.0,1.0,0.992,0.0032083861258241134,500.0,1.0
49,350.0,0.058,0.010091877277967629,500.0,1.0,0.99,0.0029174550452707114,500.0,1.0
50,357.0,0.036,0.008903044056555377,500.0,1.0,0.996,0.0026865281986944516,500.0,1.0
51,364.0,0.022,0.007752640817062027,500.0,1.0,0.992,0.0024248847970335624,500.0,1.0
52,371.0,0.028,0.006753349521712742,500.0,1.0,0.996,0.0022234220111048125,500.0,1.0
53,378.0,0.034,0.005915093097209874,500.0,1.0,0.996,0.0020793074890750507,500.0,1.0
54,385.0,0.014,0.005169859130731254,500.0,1.0,1.0,0.0019499202098412116,500.0,1.0
55,392.0,0.014,0.0045181286625193655,500.0,1.0,1.0,0.0018621650541278266,500.0,1.0
56,399.0,0.01,0.003937971457134289,500.0,1.0,0.998,0.001806214874335342,500.0,1.0
