,timepoint,infection_count,std_1,N_1,Missing_1,Seroprev,std_2,N_2,Missing_2
20,147.0,0.008,0.004041483585020858,500.0,1.0,0.134,0.015209937786616516,500.0,1.0
21,154.0,0.008,0.0041277355686904806,500.0,1.0,0.108,0.01571680846727913,500.0,1.0
22,161.0,0.014,0.004202370343349226,500.0,1.0,0.174,0.016206391290047414,500.0,1.0
23,168.0,0.004,0.004190479944894602,500.0,1.0,0.118,0.01667750252471795,500.0,1.0
24,175.0,0.006,0.004168898337175776,500.0,1.0,0.182,0.017123645388030698,500.0,1.0
25,182.0,0.01,0.004084993712900806,500.0,1.0,0.202,0.017531532746731835,500.0,1.0
26,189.0,0.004,0.004044138723372667,500.0,1.0,0.196,0.01789360805525389,500.0,1.0
27,196.0,0.01,0.0038483145987182,500.0,1.0,0.214,0.018232869578656562,500.0,1.0
28,203.0,0.01,0.003929598182634244,500.0,1.0,0.248,0.018534981550707593,500.0,1.0
29,210.0,0.004,0.003820984192855009,500.0,1.0,0.24,0.018832005864073003,500.0,1.0
30,217.0,0.008,0.0036178888817436556,500.0,1.0,0.262,0.019093653854215926,500.0,1.0
31,224.0,0.004,0.003641860831480343,500.0,1.0,0.226,0.019323719695631812,500.0,1.0
32,231.0,0.004,0.0034923148344713434,500.0,1.0,0.226,0.019532266847325553,500.0,1.0
33,238.0,0.006,0.0034291108470135235,500.0,1.0,0.262,0.019716439450869323,500.0,1.0
34,245.0,0.002,0.003347041059052061,500.0,1.0,0.262,0.019886751157694896,500.0,1.0
35,252.0,0.006,0.0032133439541915843,500.0,1.0,0.302,0.020040878464643776,500.0,1.0
36,259.0,0.004,0.003012698830380306,500.0,1.0,0.266,0.02018019786671133,500.0,1.0
37,266.0,0.004,0.002838333655185907,500.0,1.0,0.312,0.020304853679555823,500.0,1.0
38,273.0,0.004,0.0026868567773883877,500.0,1.0,0.26,0.02040637773651568,500.0,1.0
39,280.0,0.0,0.002621336852069507,500.0,1.0,0.26,0.02049901519565111,500.0,1.0
40,287.0,0.006,0.0024901419676608113,500.0,1.0,0.3,0.020581586858030458,500.0,1.0
41,294.0,0.0,0.0023377272178713455,500.0,1.0,0.314,0.020652399012909134,500.0,1.0
42,301.0,0.0,0.0023057235674940136,500.0,1.0,0.306,0.020713908897126414,500.0,1.0
43,308.0,0.002,0.0020702384015536535,500.0,1.0,0.356,0.020774433737704278,500.0,1.0
44,315.0,0.006,0.001881352838410367,500.0,1.0,0.33,0.020824578863746248,500.0,1.0
45,322.0,0.0,0.0018428847249128705,500.0,1.0,0.292,0.020860963298958295,500.0,1.0
46,329.0,0.0,0.0017577745310226173,500.0,1.0,0.31,0.020898004316125002,500.0,1.0
47,336.0,0.002,0.0017018692173751328,500.0,1.0,0.336,0.020926061726307635,500.0,1.0
48,343.0,0.002,0.0016722523094100427,500.0,1.0,0.286,0.020959394139216724,500.0,1.0
49,350.0,0.0,0.0016549830575639075,500.0,1.0,0.318,0.02098637425371346,500.0,1.0
50,357.0,0.0,0.0016202913929365178,500.0,1.0,0.34,0.02101253351035635,500.0,1.0
51,364.0,0.002,0.001674747681743633,500.0,1.0,0.342,0.02103450350430151,500.0,1.0
52,371.0,0.002,0.0017497789344730252,500.0,1.0,0.288,0.021055773886345584,500.0,1.0
53,378.0,0.002,0.0018967131895935641,500.0,1.0,0.364,0.021080214120482516,500.0,1.0
54,385.0,0.0,0.0020211013967052524,500.0,1.0,0.348,0.021106897373107763,500.0,1.0
55,392.0,0.004,0.0023767320971091323,500.0,1.0,0.328,0.021132997805662634,500.0,1.0
56,399.0,0.004,0.0026348557795180896,500.0,1.0,0.37,0.021168636095835625,500.0,1.0
